item,lift,confidence
fascinators & tops,0.158791475,0.000519278
heels & overalls,0.158061283,0.015267176
overalls & heels,0.158061283,0.000825764
shorts & fascinators,0.156056485,0.024390244
fascinators & shorts,0.156056485,0.000510334
boots & sneakers,0.155942245,0.026965726
sneakers & boots,0.155942245,0.024677122
sandals & loafers,0.155600855,0.028985507
loafers & sandals,0.155600855,0.001284522
wallets & trainers,0.1543894,0.015873016
trainers & wallets,0.1543894,0.000387898
sneakers & puffs,0.154129376,0.024390244
puffs & sneakers,0.154129376,0.000252016
sweatshirts & bras,0.153024173,0.00280112
bras & sweatshirts,0.153024173,0.002178649
pumps & beanies,0.152834569,0.017456359
beanies & pumps,0.152834569,0.002444134
handbags & beanies,0.15159072,0.004987531
beanies & handbags,0.15159072,0.002424242
t-shirts & fascinators,0.150934197,0.012195122
fascinators & t-shirts,0.150934197,0.000493583
sneakers & booties,0.150698834,0.023847377
booties & sneakers,0.150698834,0.007560484
tops & brooches,0.147964783,0.045454545
brooches & tops,0.147964783,0.00012982
handbags & loafers,0.146830625,0.004830918
loafers & handbags,0.146830625,0.001212121
wraps & overalls,0.144571158,0.007633588
overalls & wraps,0.144571158,0.000755287
heels & joggers,0.143791862,0.013888889
joggers & heels,0.143791862,0.000412882
leggings & tights,0.143609862,0.004255319
tights & leggings,0.143609862,0.001345895
belts & fascinators,0.143429964,0.012195122
fascinators & belts,0.143429964,0.000469043
sneakers & mules,0.143213698,0.02266289
mules & sneakers,0.143213698,0.002016129
wallets & handbags,0.141476832,0.014545455
handbags & wallets,0.141476832,0.004654771
sneakers & thongs,0.140428987,0.022222222
thongs & sneakers,0.140428987,0.000504032
"sunglasses, & fascinators",0.139249856,0.036585366
"fascinators & sunglasses,",0.139249856,0.000455373
blouses & gowns,0.138133975,0.010273973
gowns & blouses,0.138133975,0.003217158
espadrilles & tights,0.137325776,0.004255319
tights & espadrilles,0.137325776,0.001287001
shoes & pullovers,0.135445363,0.005347594
pullovers & shoes,0.135445363,0.001010101
wallets & joggers,0.135090725,0.013888889
joggers & wallets,0.135090725,0.000387898
pumps & overalls,0.133667747,0.015267176
overalls & pumps,0.133667747,0.000698324
sweatshirts & bodysuits,0.133242999,0.002439024
bodysuits & sweatshirts,0.133242999,0.002178649
trousers & overalls,0.133110023,0.007633588
overalls & trousers,0.133110023,0.00069541
coats & slides,0.133026696,0.004901961
slides & coats,0.133026696,0.001082251
pumps & hoodies,0.130675186,0.014925373
hoodies & pumps,0.130675186,0.002094972
wallets & purses,0.130033853,0.013368984
purses & wallets,0.130033853,0.001939488
gowns & tees,0.12932724,0.003012048
tees & gowns,0.12932724,0.001712329
pumps & slides,0.128753492,0.014705882
slides & pumps,0.128753492,0.001047486
backpacks & totes,0.12849204,0.017058824
totes & backpacks,0.12849204,0.008711325
skirts & gowns,0.127946294,0.020547945
gowns & skirts,0.127946294,0.002979886
boots & pumps,0.125190203,0.021648045
pumps & boots,0.125190203,0.014298893
pants & gowns,0.12517972,0.006849315
gowns & pants,0.12517972,0.002915452
tanks & gowns,0.1249066,0.006849315
gowns & tanks,0.1249066,0.002909091
chokers & slippers,0.124853114,0.006756757
slippers & chokers,0.124853114,0.00073692
sneakers & slingbackss,0.12390793,0.019607843
sneakers & castaners,0.12390793,0.019607843
slingbackss & sneakers,0.12390793,0.000252016
castaners & sneakers,0.12390793,0.000252016
blouses & rompers,0.123348993,0.009174312
rompers & blouses,0.123348993,0.000536193
heels & kaftans,0.123250167,0.011904762
kaftans & heels,0.123250167,0.000412882
pumps & joggers,0.12160052,0.013888889
joggers & pumps,0.12160052,0.000349162
clutches & waistcoats,0.120962295,0.012195122
clutches & hoodys,0.120962295,0.012195122
waistcoats & clutches,0.120962295,0.00039557
hoodys & clutches,0.120962295,0.00039557
gowns & bras,0.120270711,0.00280112
bras & gowns,0.120270711,0.001712329
backpacks & clutches,0.119181835,0.015822785
clutches & backpacks,0.119181835,0.01201562
pumps & slippers,0.118314019,0.013513514
pumps & sunhats,0.118314019,0.013513514
slippers & pumps,0.118314019,0.000698324
sunhats & pumps,0.118314019,0.000349162
"watches, & tiaras",0.117836415,0.01369863
"tiaras & watches,",0.117836415,0.000343053
leggings & gowns,0.11557643,0.003424658
gowns & leggings,0.11557643,0.00269179
heels & thongs,0.115033489,0.011111111
thongs & heels,0.115033489,0.000412882
skirts & rompers,0.114251737,0.018348624
rompers & skirts,0.114251737,0.000496648
boots & slingbackss,0.113391759,0.019607843
boots & castaners,0.113391759,0.019607843
boots & sandalens,0.113391759,0.019607843
slingbackss & boots,0.113391759,0.000230627
castaners & boots,0.113391759,0.000230627
sandalens & boots,0.113391759,0.000230627
wallets & wristlets,0.113099212,0.011627907
wristlets & wallets,0.113099212,0.000387898
blazers & hoodies,0.110988651,0.004975124
hoodies & blazers,0.110988651,0.001779359
sneakers & briefs,0.108022298,0.017094017
briefs & sneakers,0.108022298,0.000504032
jumpsuits & vests,0.107717422,0.003174603
vests & jumpsuits,0.107717422,0.00135318
sandals & boots,0.107711247,0.020064576
boots & sandals,0.107711247,0.018625562
dresses & hoodies,0.107359074,0.027363184
hoodies & dresses,0.107359074,0.00172117
gowns & beanies,0.107073925,0.002493766
beanies & gowns,0.107073925,0.001712329
sandals & sneakers,0.106877553,0.019909274
sneakers & sandals,0.106877553,0.016912867
sandals & slingbackss,0.105259402,0.019607843
sandals & castaners,0.105259402,0.019607843
slingbackss & sandals,0.105259402,0.000214087
castaners & sandals,0.105259402,0.000214087
"sunglasses, & tiaras",0.104278431,0.02739726
"tiaras & sunglasses,",0.104278431,0.000303582
backpacks & tiaras,0.103182082,0.01369863
tiaras & backpacks,0.103182082,0.000300391
booties & espadrilles,0.102612265,0.005148005
espadrilles & booties,0.102612265,0.00317965
sandals & booties,0.102414553,0.019077901
booties & sandals,0.102414553,0.005138086
jumpsuits & tees,0.102201771,0.003012048
tees & jumpsuits,0.102201771,0.00135318
aviators & gowns,0.101625193,0.003424658
gowns & aviators,0.101625193,0.002366864
gowns & socks,0.099620983,0.002320186
socks & gowns,0.099620983,0.001712329
totes & pins,0.095779221,0.006493506
pins & totes,0.095779221,0.000588235
dresses & hoodys,0.095694784,0.024390244
hoodys & dresses,0.095694784,0.00031294
tops & gowns,0.094758269,0.029109589
gowns & tops,0.094758269,0.002206932
jeans & jumpsuits,0.092187071,0.0202977
jumpsuits & jeans,0.092187071,0.002716899
leggings & jumpsuits,0.091335095,0.00270636
jumpsuits & leggings,0.091335095,0.00269179
backpacks & gowns,0.090284322,0.011986301
gowns & backpacks,0.090284322,0.002102734
chokers & loafers,0.089266961,0.004830918
loafers & chokers,0.089266961,0.00073692
sneakers & heels,0.088710302,0.014037985
heels & sneakers,0.088710302,0.008568548
jackets & fascinators,0.087294514,0.012195122
fascinators & jackets,0.087294514,0.00028547
jackets & kaftans,0.085216073,0.011904762
kaftans & jackets,0.085216073,0.00028547
sandals & trainers,0.085209992,0.015873016
trainers & sandals,0.085209992,0.000214087
jumpsuits & hoodies,0.084405442,0.002487562
hoodies & jumpsuits,0.084405442,0.00135318
boots & espadrilles,0.081869726,0.014157014
espadrilles & boots,0.081869726,0.0025369
sneakers & pumps,0.079432598,0.012569832
pumps & sneakers,0.079432598,0.009072581
jumpsuits & socks,0.07872619,0.002320186
socks & jumpsuits,0.07872619,0.00135318
pumps & booties,0.07655613,0.008744038
booties & pumps,0.07655613,0.003840782
gowns & caps,0.074802515,0.00174216
caps & gowns,0.074802515,0.001712329
jumpsuits & sweatshirts,0.073923721,0.002178649
sweatshirts & jumpsuits,0.073923721,0.00135318
heels & slippers,0.069952798,0.006756757
slippers & heels,0.069952798,0.000412882
"sunglasses, & sunniess",0.069202959,0.018181818
"sunniess & sunglasses,",0.069202959,0.000151791
booties & ballerinass,0.068496331,0.003436426
ballerinass & booties,0.068496331,0.000794913
pumps & espadrilles,0.067608011,0.007722008
espadrilles & pumps,0.067608011,0.002094972
backpacks & handbags,0.063910356,0.008484848
handbags & backpacks,0.063910356,0.002102734
t-shirts & gowns,0.063578446,0.005136986
gowns & t-shirts,0.063578446,0.00148075
jeans & gowns,0.062215749,0.01369863
gowns & jeans,0.062215749,0.001449013
jeans & fascinators,0.055387191,0.012195122
fascinators & jeans,0.055387191,0.000181127
sneakers & gowns,0.054103634,0.008561644
gowns & sneakers,0.054103634,0.001260081
shirts & gowns,0.046543787,0.003424658
gowns & shirts,0.046543787,0.001084011
boots & ballerinass,0.039745565,0.006872852
ballerinass & boots,0.039745565,0.000461255
trousers & gowns,0.029858584,0.001712329
gowns & trousers,0.029858584,0.00069541
bras & panties,0,0
bras & pajamas,0,0
bras & thermals,0,0
bras & nightgowns,0,0
bras & trenchcoats,0,0
bras & raincoats,0,0
bras & puffers,0,0
bras & tunics,0,0
bras & shirtdresses,0,0
bras & robes,0,0
bras & caftans,0,0
bras & chemises,0,0
bras & rompers,0,0
bras & luggages,0,0
bras & brooches,0,0
bras & ponchos,0,0
bras & visors,0,0
bras & hoods,0,0
bras & mittens,0,0
bras & miniskirts,0,0
bras & sunhats,0,0
bras & ballerinass,0,0
bras & waistcoats,0,0
bras & fascinators,0,0
bras & kaftans,0,0
bras & tiaras,0,0
bras & slingbackss,0,0
bras & castaners,0,0
thongs & panties,0,0
thongs & boyshorts,0,0
thongs & tights,0,0
thongs & pajamas,0,0
thongs & thermals,0,0
thongs & nightgowns,0,0
thongs & trenchcoats,0,0
thongs & raincoats,0,0
thongs & blazers,0,0
thongs & parkas,0,0
thongs & puffers,0,0
thongs & vests,0,0
thongs & hoodies,0,0
thongs & t-shirts,0,0
thongs & gowns,0,0
thongs & shirtdresses,0,0
thongs & robes,0,0
thongs & caftans,0,0
thongs & chemises,0,0
thongs & leggings,0,0
thongs & rompers,0,0
thongs & overalls,0,0
thongs & pullovers,0,0
thongs & booties,0,0
thongs & trainers,0,0
thongs & slippers,0,0
thongs & packs,0,0
thongs & oxfords,0,0
thongs & pins,0,0
thongs & brooches,0,0
thongs & capes,0,0
thongs & ponchos,0,0
thongs & visors,0,0
thongs & tubes,0,0
thongs & hoods,0,0
thongs & shrugs,0,0
thongs & shawls,0,0
thongs & mittens,0,0
thongs & bottles,0,0
thongs & miniskirts,0,0
thongs & joggers,0,0
thongs & sunhats,0,0
thongs & ballerinass,0,0
thongs & waistcoats,0,0
thongs & fascinators,0,0
thongs & hoodys,0,0
thongs & tiaras,0,0
thongs & slingbackss,0,0
thongs & sunniess,0,0
thongs & castaners,0,0
thongs & sandalens,0,0
briefs & panties,0,0
briefs & boyshorts,0,0
briefs & tights,0,0
briefs & slips,0,0
briefs & pajamas,0,0
briefs & thermals,0,0
briefs & nightgowns,0,0
briefs & trenchcoats,0,0
briefs & raincoats,0,0
briefs & parkas,0,0
briefs & puffers,0,0
briefs & puffs,0,0
briefs & vests,0,0
briefs & sweaters,0,0
briefs & sweatshirts,0,0
briefs & hoodies,0,0
briefs & knits,0,0
briefs & shirtdresses,0,0
briefs & caftans,0,0
briefs & sweatpants,0,0
briefs & overalls,0,0
briefs & pullovers,0,0
briefs & trainers,0,0
briefs & luggages,0,0
briefs & satchels,0,0
briefs & oxfords,0,0
briefs & brooches,0,0
briefs & capes,0,0
briefs & visors,0,0
briefs & tubes,0,0
briefs & headbands,0,0
briefs & gloves,0,0
briefs & hoods,0,0
briefs & shrugs,0,0
briefs & shawls,0,0
briefs & wristlets,0,0
briefs & mittens,0,0
briefs & miniskirts,0,0
briefs & beanies,0,0
briefs & joggers,0,0
briefs & eyewears,0,0
briefs & waistcoats,0,0
briefs & fascinators,0,0
briefs & hoodys,0,0
briefs & tiaras,0,0
briefs & boinas,0,0
briefs & sandalens,0,0
panties & bras,0,0
panties & thongs,0,0
panties & briefs,0,0
panties & boyshorts,0,0
panties & slips,0,0
panties & bodysuits,0,0
panties & camisoles,0,0
panties & tanks,0,0
panties & pajamas,0,0
panties & thermals,0,0
panties & nightgowns,0,0
panties & coats,0,0
panties & trenchcoats,0,0
panties & raincoats,0,0
panties & jackets,0,0
panties & blazers,0,0
panties & parkas,0,0
panties & puffers,0,0
panties & puffs,0,0
panties & vests,0,0
panties & blouses,0,0
panties & shirts,0,0
panties & cardigans,0,0
panties & hoodies,0,0
panties & tees,0,0
panties & tunics,0,0
panties & knits,0,0
panties & t-shirts,0,0
panties & dresses,0,0
panties & gowns,0,0
panties & shirtdresses,0,0
panties & robes,0,0
panties & caftans,0,0
panties & chemises,0,0
panties & jeans,0,0
panties & leggings,0,0
panties & pants,0,0
panties & sweatpants,0,0
panties & trousers,0,0
panties & jumpsuits,0,0
panties & rompers,0,0
panties & overalls,0,0
panties & swimsuits,0,0
panties & underwires,0,0
panties & bikinis,0,0
panties & booties,0,0
panties & espadrilles,0,0
panties & flats,0,0
panties & sandals,0,0
panties & pumps,0,0
panties & sneakers,0,0
panties & trainers,0,0
panties & mules,0,0
panties & slides,0,0
panties & loafers,0,0
panties & slippers,0,0
panties & backpacks,0,0
panties & packs,0,0
panties & wallets,0,0
panties & clutches,0,0
panties & luggages,0,0
panties & satchels,0,0
panties & totes,0,0
panties & pouchs,0,0
panties & cases,0,0
panties & oxfords,0,0
panties & bracelets,0,0
panties & bangles,0,0
panties & pins,0,0
panties & brooches,0,0
panties & chokers,0,0
panties & rings,0,0
panties & belts,0,0
panties & scarfs,0,0
panties & capes,0,0
panties & hats,0,0
panties & ponchos,0,0
panties & visors,0,0
panties & tubes,0,0
panties & headbands,0,0
panties & gloves,0,0
panties & wraps,0,0
panties & frames,0,0
panties & hoods,0,0
panties & shrugs,0,0
panties & shawls,0,0
panties & wristlets,0,0
panties & mittens,0,0
panties & caps,0,0
panties & heels,0,0
panties & bottles,0,0
"panties & watches,",0,0
panties & playsuits,0,0
"panties & sunglasses,",0,0
panties & jumpers,0,0
panties & miniskirts,0,0
panties & beanies,0,0
panties & ray-bans,0,0
panties & joggers,0,0
panties & handbags,0,0
panties & sunhats,0,0
panties & eyewears,0,0
panties & ballerinass,0,0
panties & socks,0,0
panties & purses,0,0
panties & fedoras,0,0
panties & aviators,0,0
panties & waistcoats,0,0
panties & fascinators,0,0
panties & kaftans,0,0
panties & hoodys,0,0
panties & tiaras,0,0
panties & boinas,0,0
panties & slingbackss,0,0
panties & sunniess,0,0
panties & castaners,0,0
panties & kimonos,0,0
panties & sandalens,0,0
panties & ties,0,0
boyshorts & thongs,0,0
boyshorts & briefs,0,0
boyshorts & panties,0,0
boyshorts & tights,0,0
boyshorts & slips,0,0
boyshorts & bodysuits,0,0
boyshorts & camisoles,0,0
boyshorts & pajamas,0,0
boyshorts & thermals,0,0
boyshorts & nightgowns,0,0
boyshorts & coats,0,0
boyshorts & trenchcoats,0,0
boyshorts & raincoats,0,0
boyshorts & jackets,0,0
boyshorts & blazers,0,0
boyshorts & parkas,0,0
boyshorts & puffers,0,0
boyshorts & puffs,0,0
boyshorts & vests,0,0
boyshorts & blouses,0,0
boyshorts & shirts,0,0
boyshorts & cardigans,0,0
boyshorts & sweaters,0,0
boyshorts & sweatshirts,0,0
boyshorts & hoodies,0,0
boyshorts & tops,0,0
boyshorts & tees,0,0
boyshorts & tunics,0,0
boyshorts & knits,0,0
boyshorts & t-shirts,0,0
boyshorts & dresses,0,0
boyshorts & gowns,0,0
boyshorts & shirtdresses,0,0
boyshorts & robes,0,0
boyshorts & caftans,0,0
boyshorts & chemises,0,0
boyshorts & jeans,0,0
boyshorts & leggings,0,0
boyshorts & pants,0,0
boyshorts & shorts,0,0
boyshorts & sweatpants,0,0
boyshorts & trousers,0,0
boyshorts & jumpsuits,0,0
boyshorts & rompers,0,0
boyshorts & overalls,0,0
boyshorts & pullovers,0,0
boyshorts & swimsuits,0,0
boyshorts & underwires,0,0
boyshorts & bikinis,0,0
boyshorts & boots,0,0
boyshorts & booties,0,0
boyshorts & espadrilles,0,0
boyshorts & flats,0,0
boyshorts & sandals,0,0
boyshorts & pumps,0,0
boyshorts & sneakers,0,0
boyshorts & trainers,0,0
boyshorts & mules,0,0
boyshorts & slides,0,0
boyshorts & loafers,0,0
boyshorts & shoes,0,0
boyshorts & slippers,0,0
boyshorts & backpacks,0,0
boyshorts & bags,0,0
boyshorts & packs,0,0
boyshorts & wallets,0,0
boyshorts & clutches,0,0
boyshorts & luggages,0,0
boyshorts & satchels,0,0
boyshorts & totes,0,0
boyshorts & pouchs,0,0
boyshorts & cases,0,0
boyshorts & oxfords,0,0
boyshorts & bracelets,0,0
boyshorts & bangles,0,0
boyshorts & pins,0,0
boyshorts & brooches,0,0
boyshorts & earrings,0,0
boyshorts & necklaces,0,0
boyshorts & chokers,0,0
boyshorts & rings,0,0
boyshorts & belts,0,0
boyshorts & scarfs,0,0
boyshorts & capes,0,0
boyshorts & hats,0,0
boyshorts & ponchos,0,0
boyshorts & visors,0,0
boyshorts & tubes,0,0
boyshorts & headbands,0,0
boyshorts & gloves,0,0
boyshorts & wraps,0,0
boyshorts & frames,0,0
boyshorts & hoods,0,0
boyshorts & shrugs,0,0
boyshorts & shawls,0,0
boyshorts & wristlets,0,0
boyshorts & mittens,0,0
boyshorts & caps,0,0
boyshorts & heels,0,0
boyshorts & bottles,0,0
"boyshorts & watches,",0,0
boyshorts & playsuits,0,0
"boyshorts & sunglasses,",0,0
boyshorts & jumpers,0,0
boyshorts & miniskirts,0,0
boyshorts & beanies,0,0
boyshorts & ray-bans,0,0
boyshorts & joggers,0,0
boyshorts & handbags,0,0
boyshorts & sunhats,0,0
boyshorts & eyewears,0,0
boyshorts & ballerinass,0,0
boyshorts & socks,0,0
boyshorts & purses,0,0
boyshorts & fedoras,0,0
boyshorts & aviators,0,0
boyshorts & waistcoats,0,0
boyshorts & fascinators,0,0
boyshorts & kaftans,0,0
boyshorts & hoodys,0,0
boyshorts & tiaras,0,0
boyshorts & boinas,0,0
boyshorts & slingbackss,0,0
boyshorts & sunniess,0,0
boyshorts & castaners,0,0
boyshorts & kimonos,0,0
boyshorts & sandalens,0,0
boyshorts & ties,0,0
tights & thongs,0,0
tights & briefs,0,0
tights & boyshorts,0,0
tights & pajamas,0,0
tights & nightgowns,0,0
tights & trenchcoats,0,0
tights & raincoats,0,0
tights & parkas,0,0
tights & puffers,0,0
tights & puffs,0,0
tights & caftans,0,0
tights & chemises,0,0
tights & trousers,0,0
tights & jumpsuits,0,0
tights & rompers,0,0
tights & underwires,0,0
tights & slides,0,0
tights & loafers,0,0
tights & slippers,0,0
tights & luggages,0,0
tights & pouchs,0,0
tights & brooches,0,0
tights & visors,0,0
tights & shrugs,0,0
tights & wristlets,0,0
tights & mittens,0,0
tights & miniskirts,0,0
tights & joggers,0,0
tights & sunhats,0,0
tights & eyewears,0,0
tights & waistcoats,0,0
tights & kaftans,0,0
tights & tiaras,0,0
tights & slingbackss,0,0
tights & sunniess,0,0
tights & castaners,0,0
slips & briefs,0,0
slips & panties,0,0
slips & boyshorts,0,0
slips & pajamas,0,0
slips & thermals,0,0
slips & nightgowns,0,0
slips & raincoats,0,0
slips & puffers,0,0
slips & puffs,0,0
slips & tunics,0,0
slips & shirtdresses,0,0
slips & robes,0,0
slips & caftans,0,0
slips & chemises,0,0
slips & rompers,0,0
slips & trainers,0,0
slips & luggages,0,0
slips & brooches,0,0
slips & visors,0,0
slips & tubes,0,0
slips & gloves,0,0
slips & hoods,0,0
slips & shrugs,0,0
slips & mittens,0,0
slips & miniskirts,0,0
slips & waistcoats,0,0
slips & fascinators,0,0
slips & tiaras,0,0
slips & slingbackss,0,0
slips & castaners,0,0
bodysuits & panties,0,0
bodysuits & boyshorts,0,0
bodysuits & pajamas,0,0
bodysuits & nightgowns,0,0
bodysuits & trenchcoats,0,0
bodysuits & raincoats,0,0
bodysuits & puffers,0,0
bodysuits & puffs,0,0
bodysuits & tunics,0,0
bodysuits & gowns,0,0
bodysuits & shirtdresses,0,0
bodysuits & caftans,0,0
bodysuits & sweatpants,0,0
bodysuits & overalls,0,0
bodysuits & pullovers,0,0
bodysuits & underwires,0,0
bodysuits & loafers,0,0
bodysuits & packs,0,0
bodysuits & oxfords,0,0
bodysuits & pins,0,0
bodysuits & brooches,0,0
bodysuits & ponchos,0,0
bodysuits & visors,0,0
bodysuits & tubes,0,0
bodysuits & shrugs,0,0
bodysuits & wristlets,0,0
bodysuits & mittens,0,0
bodysuits & playsuits,0,0
bodysuits & miniskirts,0,0
bodysuits & sunhats,0,0
bodysuits & eyewears,0,0
bodysuits & fascinators,0,0
bodysuits & hoodys,0,0
bodysuits & tiaras,0,0
bodysuits & slingbackss,0,0
bodysuits & sunniess,0,0
bodysuits & castaners,0,0
bodysuits & sandalens,0,0
camisoles & panties,0,0
camisoles & boyshorts,0,0
camisoles & pajamas,0,0
camisoles & thermals,0,0
camisoles & nightgowns,0,0
camisoles & raincoats,0,0
camisoles & puffers,0,0
camisoles & shirtdresses,0,0
camisoles & robes,0,0
camisoles & caftans,0,0
camisoles & chemises,0,0
camisoles & sweatpants,0,0
camisoles & rompers,0,0
camisoles & trainers,0,0
camisoles & slippers,0,0
camisoles & luggages,0,0
camisoles & oxfords,0,0
camisoles & pins,0,0
camisoles & brooches,0,0
camisoles & hoods,0,0
camisoles & shrugs,0,0
camisoles & mittens,0,0
camisoles & miniskirts,0,0
camisoles & waistcoats,0,0
camisoles & fascinators,0,0
camisoles & kaftans,0,0
camisoles & hoodys,0,0
camisoles & tiaras,0,0
camisoles & boinas,0,0
tanks & panties,0,0
tanks & nightgowns,0,0
tanks & trenchcoats,0,0
tanks & raincoats,0,0
tanks & puffs,0,0
tanks & chemises,0,0
tanks & rompers,0,0
tanks & brooches,0,0
tanks & mittens,0,0
tanks & fascinators,0,0
tanks & kaftans,0,0
pajamas & bras,0,0
pajamas & thongs,0,0
pajamas & briefs,0,0
pajamas & panties,0,0
pajamas & boyshorts,0,0
pajamas & tights,0,0
pajamas & slips,0,0
pajamas & bodysuits,0,0
pajamas & camisoles,0,0
pajamas & thermals,0,0
pajamas & nightgowns,0,0
pajamas & coats,0,0
pajamas & trenchcoats,0,0
pajamas & raincoats,0,0
pajamas & jackets,0,0
pajamas & blazers,0,0
pajamas & parkas,0,0
pajamas & puffers,0,0
pajamas & puffs,0,0
pajamas & vests,0,0
pajamas & blouses,0,0
pajamas & shirts,0,0
pajamas & sweaters,0,0
pajamas & sweatshirts,0,0
pajamas & hoodies,0,0
pajamas & tunics,0,0
pajamas & knits,0,0
pajamas & t-shirts,0,0
pajamas & gowns,0,0
pajamas & shirtdresses,0,0
pajamas & skirts,0,0
pajamas & robes,0,0
pajamas & caftans,0,0
pajamas & chemises,0,0
pajamas & jeans,0,0
pajamas & sweatpants,0,0
pajamas & trousers,0,0
pajamas & jumpsuits,0,0
pajamas & rompers,0,0
pajamas & overalls,0,0
pajamas & pullovers,0,0
pajamas & swimsuits,0,0
pajamas & underwires,0,0
pajamas & booties,0,0
pajamas & espadrilles,0,0
pajamas & sandals,0,0
pajamas & sneakers,0,0
pajamas & mules,0,0
pajamas & slides,0,0
pajamas & loafers,0,0
pajamas & packs,0,0
pajamas & wallets,0,0
pajamas & clutches,0,0
pajamas & luggages,0,0
pajamas & satchels,0,0
pajamas & totes,0,0
pajamas & pouchs,0,0
pajamas & oxfords,0,0
pajamas & bracelets,0,0
pajamas & bangles,0,0
pajamas & brooches,0,0
pajamas & chokers,0,0
pajamas & belts,0,0
pajamas & scarfs,0,0
pajamas & capes,0,0
pajamas & hats,0,0
pajamas & ponchos,0,0
pajamas & visors,0,0
pajamas & tubes,0,0
pajamas & gloves,0,0
pajamas & wraps,0,0
pajamas & frames,0,0
pajamas & hoods,0,0
pajamas & shrugs,0,0
pajamas & shawls,0,0
pajamas & wristlets,0,0
pajamas & mittens,0,0
pajamas & caps,0,0
"pajamas & watches,",0,0
pajamas & playsuits,0,0
pajamas & jumpers,0,0
pajamas & miniskirts,0,0
pajamas & beanies,0,0
pajamas & ray-bans,0,0
pajamas & joggers,0,0
pajamas & handbags,0,0
pajamas & sunhats,0,0
pajamas & eyewears,0,0
pajamas & purses,0,0
pajamas & fedoras,0,0
pajamas & aviators,0,0
pajamas & waistcoats,0,0
pajamas & fascinators,0,0
pajamas & kaftans,0,0
pajamas & hoodys,0,0
pajamas & tiaras,0,0
pajamas & boinas,0,0
pajamas & slingbackss,0,0
pajamas & sunniess,0,0
pajamas & castaners,0,0
pajamas & sandalens,0,0
pajamas & ties,0,0
thermals & bras,0,0
thermals & thongs,0,0
thermals & briefs,0,0
thermals & panties,0,0
thermals & boyshorts,0,0
thermals & slips,0,0
thermals & camisoles,0,0
thermals & pajamas,0,0
thermals & nightgowns,0,0
thermals & trenchcoats,0,0
thermals & raincoats,0,0
thermals & blazers,0,0
thermals & parkas,0,0
thermals & puffers,0,0
thermals & puffs,0,0
thermals & vests,0,0
thermals & tunics,0,0
thermals & gowns,0,0
thermals & robes,0,0
thermals & caftans,0,0
thermals & chemises,0,0
thermals & sweatpants,0,0
thermals & trousers,0,0
thermals & jumpsuits,0,0
thermals & rompers,0,0
thermals & underwires,0,0
thermals & bikinis,0,0
thermals & espadrilles,0,0
thermals & flats,0,0
thermals & sandals,0,0
thermals & pumps,0,0
thermals & trainers,0,0
thermals & mules,0,0
thermals & loafers,0,0
thermals & shoes,0,0
thermals & slippers,0,0
thermals & packs,0,0
thermals & luggages,0,0
thermals & pouchs,0,0
thermals & cases,0,0
thermals & oxfords,0,0
thermals & bangles,0,0
thermals & pins,0,0
thermals & brooches,0,0
thermals & ponchos,0,0
thermals & visors,0,0
thermals & tubes,0,0
thermals & gloves,0,0
thermals & wraps,0,0
thermals & hoods,0,0
thermals & shrugs,0,0
thermals & shawls,0,0
thermals & wristlets,0,0
thermals & mittens,0,0
thermals & caps,0,0
thermals & bottles,0,0
"thermals & watches,",0,0
thermals & playsuits,0,0
thermals & miniskirts,0,0
thermals & ray-bans,0,0
thermals & joggers,0,0
thermals & handbags,0,0
thermals & sunhats,0,0
thermals & eyewears,0,0
thermals & ballerinass,0,0
thermals & purses,0,0
thermals & fedoras,0,0
thermals & waistcoats,0,0
thermals & fascinators,0,0
thermals & kaftans,0,0
thermals & hoodys,0,0
thermals & tiaras,0,0
thermals & boinas,0,0
thermals & slingbackss,0,0
thermals & sunniess,0,0
thermals & castaners,0,0
thermals & kimonos,0,0
thermals & sandalens,0,0
nightgowns & bras,0,0
nightgowns & thongs,0,0
nightgowns & briefs,0,0
nightgowns & panties,0,0
nightgowns & boyshorts,0,0
nightgowns & tights,0,0
nightgowns & slips,0,0
nightgowns & bodysuits,0,0
nightgowns & camisoles,0,0
nightgowns & tanks,0,0
nightgowns & pajamas,0,0
nightgowns & thermals,0,0
nightgowns & coats,0,0
nightgowns & trenchcoats,0,0
nightgowns & raincoats,0,0
nightgowns & jackets,0,0
nightgowns & blazers,0,0
nightgowns & parkas,0,0
nightgowns & puffers,0,0
nightgowns & puffs,0,0
nightgowns & vests,0,0
nightgowns & blouses,0,0
nightgowns & shirts,0,0
nightgowns & cardigans,0,0
nightgowns & sweaters,0,0
nightgowns & sweatshirts,0,0
nightgowns & hoodies,0,0
nightgowns & tees,0,0
nightgowns & tunics,0,0
nightgowns & knits,0,0
nightgowns & t-shirts,0,0
nightgowns & gowns,0,0
nightgowns & shirtdresses,0,0
nightgowns & skirts,0,0
nightgowns & robes,0,0
nightgowns & caftans,0,0
nightgowns & chemises,0,0
nightgowns & jeans,0,0
nightgowns & leggings,0,0
nightgowns & pants,0,0
nightgowns & sweatpants,0,0
nightgowns & trousers,0,0
nightgowns & jumpsuits,0,0
nightgowns & rompers,0,0
nightgowns & overalls,0,0
nightgowns & pullovers,0,0
nightgowns & swimsuits,0,0
nightgowns & underwires,0,0
nightgowns & bikinis,0,0
nightgowns & booties,0,0
nightgowns & espadrilles,0,0
nightgowns & flats,0,0
